repo_name,problems_total,critical_issues,high_issues,moderate_issues,low_issues,problems
openmrs_openmrs-contrib-android-client,0,0,0,0,0,[]
openmrs_openmrs-core,0,0,0,0,0,[]
openoakland_openbudgetoakland,347,0,290,55,0,"[('Equality operator may cause type coercion', 151), ('Unused local symbol', 46), ('Deprecated symbol used', 34), ('Unused assignment', 14), ('Bitwise operator usage', 12), (""Potentially invalid reference to 'this' from closu"", 12), ('Implicitly declared global JavaScript variable', 12), ('Unused import', 9), ('Duplicate declaration', 8), ('Comma expression', 7), ('Unresolved JSX component', 6), ('Unnecessary semicolon', 5), ('Mismatched JSDoc and function signature', 4), (""Object is 'null' or 'undefined'"", 4), ('Potentially invalid constructor usage', 4), ('Variable is assigned to itself', 4), ('Single character alternation', 3), ('Expression statement which is not assignment or ca', 3), ('Incorrect usage of JSDoc tags', 2), (""Loop statement that doesn't loop"", 2), ('Void function return value used', 2), ('Redundant character escape', 2), ('Mismatched query and update of collection', 1)]"
opensrp_opensrp-client-core,0,0,0,0,0,[]
openstates_openstates-scrapers,806,1,170,635,0,"[('Method is not declared static', 235), ('Unbound local variables', 149), ('Unused local symbols', 130), ('PEP 8 naming convention violation', 85), ('An instance attribute is defined outside `__init__', 72), ('Shadowing names from outer scopes', 25), ('Redundant parentheses', 22), ('Accessing a protected member of a class or a modul', 20), ('Class has no `__init__` method', 18), ('Dictionary contains duplicate keys', 8), ('Redundant boolean variable check', 6), ('Single quoted docstring', 6), ('Unreachable code', 5), (""Assignments to 'for' loop or 'with' statement para"", 5), ('Improper first parameter', 4), ('Errors in string formatting operations', 2), ('Redeclared names without usages', 2), ('Statement has no effect', 2), ('Vulnerable declared dependency', 2), ('Incorrect docstring', 2), ('Too complex chained comparisons', 2), ('Hardcoded passwords', 1), ('Invalid type hints definitions and usages', 1), ('Dictionary creation can be rewritten by dictionary', 1), ('Non-optimal list declaration', 1), ('Duplicated code fragment', 1)]"
openstreetmap_iD,12,510,862,690,0,"[('ESLint', 509), ('Expression statement which is not assignment or ca', 485), ('Import can be shortened', 426), ('Deprecated symbol used', 196), ('Comma expression', 156), ('Void function return value used', 85), ('Unused assignment', 43), ('Duplicate character in character class', 35), ('Referencing mutable variable from closure', 25), ('Equality operator may cause type coercion', 18), (""Unnecessary 'return' statement"", 14), ('Result of method call returning a promise is ignor', 9), ('Assignment used as condition', 8), (""Potentially invalid reference to 'this' from closu"", 8), ('Mismatched query and update of collection', 6), ('Potentially invalid constructor usage', 6), ('Single character alternation', 5), ('Mismatched JSDoc and function signature', 4), ('Duplicated code fragment', 4), (""Object is 'null' or 'undefined'"", 3), (""Unnecessary 'continue' statement"", 3), ('Unnecessary non-capturing group', 3), (""Redundant 'if' statement"", 3), ('Redundant character escape', 3), ('Exception used for local control-flow', 2), (""Fallthrough in 'switch' statement"", 2), ('Identifiers with non-ASCII symbols', 2), ('Pointless statement or boolean expression', 2), ('Primitive type object wrapper used', 2), ('Hardcoded passwords', 1), ('Incorrect usage of JSDoc tags', 1), ('Suspicious variable/parameter name combination', 1), ('Unused import', 1), ('Unused local symbol', 1), ('Redundant local variable', 1), ('Regular expression can be simplified', 1)]"
openstreetmap_openstreetmap-website,75,48,1559,58,0,"[('Syntax errors and unresolved references in JSDoc', 407), ('Mismatched JSDoc and function signature', 293), ('Comma expression', 197), ('Unused local symbol', 165), ('Equality operator may cause type coercion', 147), ('Unused assignment', 80), ('Redundant local variable', 75), ('Duplicate declaration', 62), ('ESLint', 47), ('Deprecated symbol used', 43), ('Bitwise operator usage', 38), ('JQuery selector can be optimized', 35), ('Suspicious variable/parameter name combination', 26), (""'throw' inside 'finally' block"", 18), ('Potentially invalid constructor usage', 18), ('Assignment used as condition', 16), (""Unnecessary 'return' statement"", 12), (""Fallthrough in 'switch' statement"", 10), ('Abstract class constructor can be made protected', 7), ('Consecutive commas in array literal', 6), ('Incorrect usage of JSDoc tags', 6), (""Object is 'null' or 'undefined'"", 6), ('Exception used for local control-flow', 4), (""Unnecessary label on 'continue' statement"", 4), ('Result of method call returning a promise is ignor', 4), ('Unnecessary non-capturing group', 3), ('Single character alternation', 2), (""Unnecessary 'continue' statement"", 2), ('Expression statement which is not assignment or ca', 2), (""Redundant '\\d', '[:digit:]', or '\\D' class element"", 2), ('Hardcoded passwords', 1), ('Referencing mutable variable from closure', 1), (""Variable is declared and being used in different '"", 1)]"
openstreetmap_osmosis,312,4,186,11,0,"[('Unused assignment', 93), (""Field may be 'final'"", 73), ('Constant values', 18), ('Non-safe string is used as SQL', 17), ('Vulnerable declared dependency', 14), ('Wrapper type may be primitive', 10), (""'@Serial' annotation can be used"", 9), ('Bulk operation can be used instead of iteration', 8), ('Manual array to collection copy', 8), (""String concatenation as argument to 'StringBuilder"", 4), (""String comparison using '==', instead of 'equals()"", 3), (""'size() == 0' can be replaced with 'isEmpty()'"", 3), (""Redundant 'Collection' operation"", 3), ('PostgreSqlDatasetContext.java                                          Java sanity', 2), (""'Optional' used as field or parameter type"", 2), ('Busy wait', 2), ('Nullability and data flow problems', 2), ('Result of method call ignored', 2), ('Logger initialized with foreign class', 2), (""'String.equals()' can be replaced with 'String.isE"", 2), ('Redundant array creation', 2), ('Stream API call chain can be simplified', 2), ('Duplicated code fragment', 2), ('ApidbCurrentReader.java                                                Java sanity', 1), ('ApidbReader.java                                                       Java sanity', 1), ('ChangesetManager.java                                                  Java sanity', 1), ('BoundComputerFactory.java                                              Java sanity', 1), ('BoundSetterFactory.java                                                Java sanity', 1), ('OsmosisRunner.java                                                     Java sanity', 1), ('OsmosisExtractApiDb.java                                               Java sanity', 1), ('OsmosisBinaryParser.java                                               Java sanity', 1), ('OsmosisSerializer.java                                                 Java sanity', 1), ('ServerStateReader.java                                                 Java sanity', 1), ('BaseReplicationDownloader.java                                         Java sanity', 1), ('IntervalDownloader.java                                                Java sanity', 1), ('TestDataUtilities.java                                                 Java sanity', 1), ('XmlChangeUploader.java                                                 Java sanity', 1), ('XmlDownloader.java                                                     Java sanity', 1), ('OsmChangeWriter.java                                                   Java sanity', 1), ('OsmWriter.java                                                         Java sanity', 1), (""'Collection.toArray()' call style"", 1), (""AutoCloseable used without 'try'-with-resources"", 1), (""Call to 'System.getProperty(str)' could be simplif"", 1), ('Collection added to itself', 1), ('Infinite loop statement', 1), (""Inner class may be 'static'"", 1), (""'ThreadLocal.set()' with null as an argument"", 1), ('Condition is covered by further condition', 1), (""Redundant 'if' statement"", 1), ('Redundant type arguments', 1), (""Standard 'Charset' object can be used"", 1), (""Non-strict inequality '>=' or '<=' can be replaced"", 1)]"
oppia_oppia,0,0,0,0,0,[]
osm-search_Nominatim,32,0,276,797,0,"[('Incorrect docstring', 213), ('Method is not declared static', 192), ('Unused local symbols', 134), ('Fixture is not requested by test functions', 112), ('Incorrect type', 97), ('PEP 8 naming convention violation', 74), ('Accessing a protected member of a class or a modul', 54), ('Using equality operators to compare with None', 39), ('Redundant parentheses', 28), ('Shadowing names from outer scopes', 23), ('Too complex chained comparisons', 18), ('Function call can be replaced with set literal', 17), ('Unbound local variables', 13), ('Statement has no effect', 11), ('The default argument is mutable', 11), ('Incorrect call arguments', 9), ('Dictionary creation can be rewritten by dictionary', 7), ('An instance attribute is defined outside `__init__', 6), ('Shadowing built-in names', 6), ('Redundant character escape', 6), ('config.py                                         Unresolved references', 4), ('connection.py                                     Unresolved references', 4), ('admin.py                                          Unresolved references', 3), ('create-manpage.py                                 Unresolved references', 3), ('Deprecated function, class, or module', 3), ('Class must implement all abstract methods', 3), ('Duplicated code fragment', 3), ('nominatim-cli.py                                  Unresolved references', 2), ('typing.py                                         Unresolved references', 2), ('Unnecessary backslash', 2), ('cli.py                                            Unresolved references', 1), ('query_pool.py                                     Unresolved references', 1), ('sql_preprocessor.py                               Unresolved references', 1), ('freeze.py                                         Unresolved references', 1), ('add_osm_data.py                                   Unresolved references', 1), ('Redeclared names without usages', 1)]"
osm2pgsql-dev_osm2pgsql,0,0,0,0,0,[]
owid_owid-grapher,17,989,164,91,0,"[('ESLint', 989), ('Import can be shortened', 44), ('Unused local symbol', 28), ('Field can be readonly', 23), ('Deprecated symbol used', 21), ('Exception used for local control-flow', 18), ('Result of method call returning a promise is ignor', 17), ('Pointless statement or boolean expression', 15), (""Redundant 'await' expression"", 12), ('Unsound type guard check', 10), ('Unused import', 10), ('Redundant character escape', 10), ('Unused assignment', 8), ('Missing await for an async function call', 7), (""Redundant '\\d', '[:digit:]', or '\\D' class element"", 7), ('Suspicious variable/parameter name combination', 5), ('Redundant local variable', 5), ('Duplicate union or intersection type component', 4), (""Fallthrough in 'switch' statement"", 3), (""'return' inside 'finally' block"", 2), ('Consecutive commas in array literal', 2), ('Identifiers with non-ASCII symbols', 2), ('Single character alternation', 2), ('Syntax errors and unresolved references in JSDoc', 2), ('Unnecessary non-capturing group', 2), ('Void function return value used', 2), ('Expression statement which is not assignment or ca', 2), ('Redundant nesting in template literal', 2), ('Consecutive spaces', 1), ('Mismatched JSDoc and function signature', 1), ('Mismatched query and update of collection', 1), (""Object is 'null' or 'undefined'"", 1), (""Unnecessary 'continue' statement"", 1), ('Redundant conditional expression', 1), ('Regular expression can be simplified', 1)]"
pcm-dpc_COVID-19,0,0,0,0,0,[]
primeroIMS_primero,6,3237,224,927,0,"[('ESLint', 3213), ('Expression statement which is not assignment or ca', 876), ('Import can be shortened', 196), ('Attempt to assign to const or readonly variable', 23), ('Result of method call returning a promise is ignor', 22), ('Missing await for an async function call', 12), ('Unused assignment', 8), ('Unresolved JSX component', 8), ('Exception used for local control-flow', 6), ('Unused local symbol', 6), ('Void function return value used', 6), ('Deprecated symbol used', 6), ('Redundant local variable', 3), (""Redundant 'await' expression"", 2), ('Duplicated code fragment', 2), ('Hardcoded passwords', 1), (""Object is 'null' or 'undefined'"", 1), ('Pointless statement or boolean expression', 1), ('Comparison of expressions having incompatible type', 1), (""Redundant 'if' statement"", 1)]"
public-accountability_littlesis-rails,126,0,120,6,0,"[('Unnecessary semicolon', 23), ('Unused local symbol', 23), ('JQuery selector can be optimized', 21), ('Mismatched JSDoc and function signature', 15), ('Equality operator may cause type coercion', 9), ('Syntax errors and unresolved references in JSDoc', 6), (""Unnecessary 'return' statement"", 5), ('Unused import', 4), ('Result of method call returning a promise is ignor', 4), ('Duplicate declaration', 3), ('Incorrect usage of JSDoc tags', 3), ('Void function return value used', 3), ('Comma expression', 2), ('Unreachable code', 2), ('Deprecated symbol used', 2), ('Single character alternation', 1), (""Redundant 'if' statement"", 1)]"
publiclab_plots2,274,4,239,29,0,"[('JQuery selector can be optimized', 74), ('Unused local symbol', 63), ('Equality operator may cause type coercion', 52), ('Implicitly declared global JavaScript variable', 26), ('Duplicate declaration', 19), ('Primitive type object wrapper used', 5), ('Unnecessary semicolon', 5), (""Variable is declared and being used in different '"", 5), ('Void function return value used', 5), ('Hardcoded passwords', 4), ('Unused assignment', 3), ('Unused import', 2), ('Result of method call returning a promise is ignor', 2), ('Redundant local variable', 2), (""'this' expression which references the global obje"", 1), ('Begin or end anchor in unexpected position', 1), ('Comma expression', 1), ('Referencing mutable variable from closure', 1), ('Unnecessary label', 1), ('Variable is assigned to itself', 1), ('Deprecated symbol used', 1)]"
radiantearth_stac-browser,225,173,20,32,0,"[('ESLint', 173), ('Deprecated symbol used', 21), ('Missing await for an async function call', 5), ('Equality operator may cause type coercion', 4), ('Exception used for local control-flow', 4), ('Comparison of expressions having incompatible type', 3), ('Mismatched JSDoc and function signature', 2), (""Unnecessary 'return' statement"", 2), ('Unused import', 2), ('Unused local symbol', 2), ('Void function return value used', 2), ('Pointless statement or boolean expression', 1), ('Syntax errors and unresolved references in JSDoc', 1), ('Expression statement which is not assignment or ca', 1), ('Implicitly declared global JavaScript variable', 1), ('Result of method call returning a promise is ignor', 1)]"
radiantearth_stac-spec,0,0,0,0,0,[]
radicallyopensecurity_pentext,4,0,1,3,0,"[('Shadowing built-in names', 2), ('Incorrect type', 1), ('PEP 8 naming convention violation', 1)]"
rapidpro_rapidpro,42,9,129,1453,0,"[('Unused local symbols', 614), ('Method is not declared static', 231), ('An instance attribute is defined outside `__init__', 210), ('Class has no `__init__` method', 160), ('PEP 8 naming convention violation', 115), ('Incorrect type', 47), ('Accessing a protected member of a class or a modul', 40), ('Shadowing names from outer scopes', 34), ('Redundant parentheses', 28), ('Unbound local variables', 23), ('Incorrect call arguments', 14), ('Single character alternation', 13), (""Missed call to '__init__' of the super class"", 11), ('Duplicated code fragment', 11), ('Hardcoded passwords', 9), ('Statement has no effect', 8), ('Too complex chained comparisons', 6), ('Unnecessary non-capturing group', 5), ('Non-optimal list declaration', 5), ('Redundant character escape', 5), (""Redundant '\\d', '[:digit:]', or '\\D' class element"", 4), ('Vulnerable declared dependency', 3), ('__init__.py                                                 An invalid interpreter', 2), ('urls.py                                                     An invalid interpreter', 2), ('Fixture is not requested by test functions', 2), ('Dictionary creation can be rewritten by dictionary', 2), ('Incorrect docstring', 2), ('Regular expression can be simplified', 2), ('code_check.py                                               An invalid interpreter', 1), ('manage.py                                                   An invalid interpreter', 1), ('0038_alter_apitoken_user.py                                 An invalid interpreter', 1), ('0039_alter_apitoken_created.py                              An invalid interpreter', 1), ('0040_squashed.py                                            An invalid interpreter', 1), ('0041_squashed.py                                            An invalid interpreter', 1), ('models.py                                                   An invalid interpreter', 1), ('support.py                                                  An invalid interpreter', 1), ('tasks.py                                                    An invalid interpreter', 1), ('validators.py                                               An invalid interpreter', 1), ('views.py                                                    An invalid interpreter', 1), ('context_processors.py                                       An invalid interpreter', 1), ('formax.py                                                   An invalid interpreter', 1), ('middleware.py                                               An invalid interpreter', 1), ('settings_ci.py                                              An invalid interpreter', 1), ('settings_common.py                                          An invalid interpreter', 1), ('settings_compress.py                                        An invalid interpreter', 1), ('settings_security.py                                        An invalid interpreter', 1), ('temba_celery.py                                             An invalid interpreter', 1), ('wsgi.py                                                     An invalid interpreter', 1), ('Attempt to call a non-callable object', 1), ('Duplicate character in character class', 1), ('Redeclared names without usages', 1), ('Tuple assignment balance is incorrect', 1), (""Assignments to 'for' loop or 'with' statement para"", 1)]"
rapidpro_ureport,412,0,8,374,0,"[('Unused local symbols', 199), ('PEP 8 naming convention violation', 69), ('Method is not declared static', 46), ('An instance attribute is defined outside `__init__', 19), ('Redundant parentheses', 19), ('Improper first parameter', 11), ('Shadowing names from outer scopes', 9), ('Duplicated code fragment', 6), ('Unbound local variables', 5), ('urls.py                                                                         An invalid interpreter', 4), ('__init__.py                                                                     An invalid interpreter', 2), ('views.py                                                                        An invalid interpreter', 2), ('0001_initial.py                                                                 An invalid interpreter', 2), ('code_check.py                                                                   An invalid interpreter', 1), ('manage.py                                                                       An invalid interpreter', 1), ('serializers.py                                                                  An invalid interpreter', 1), ('0002_auto_20211007_1243.py                                                      An invalid interpreter', 1), ('0003_auto_20211013_1306.py                                                      An invalid interpreter', 1), ('0004_alter_bot_description.py                                                   An invalid interpreter', 1), ('0005_bot_landing_page_only.py                                                   An invalid interpreter', 1), ('0006_alter_bot_created_by_alter_bot_modified_by.py                              An invalid interpreter', 1), ('models.py                                                                       An invalid interpreter', 1), ('celery.py                                                                       An invalid interpreter', 1), ('0004_auto_20170615_1455.py                                                      An invalid interpreter', 1), ('0006_alter_jobsource_created_by_and_more.py                                     An invalid interpreter', 1), ('translation.py                                                                  An invalid interpreter', 1), ('wsgi.py                                                                         An invalid interpreter', 1), ('Incorrect call arguments', 1), ('Incorrect type', 1), ('Redeclared names without usages', 1), ('Accessing a protected member of a class or a modul', 1), ('Redundant boolean variable check', 1)]"
reach4help_reach4help,366,321,26,16,0,"[('ESLint', 318), ('Duplicate declaration', 8), ('Redundant type arguments', 7), ('Mismatched JSDoc and function signature', 6), ('Unused local symbol', 5), ('Pointless statement or boolean expression', 4), ('Deprecated symbol used', 4), ('Hardcoded passwords', 3), ('Field can be readonly', 3), ('Result of method call returning a promise is ignor', 2), ('Infinite recursion', 1), ('Possibly incorrect target of indexed property acce', 1), ('Void function return value used', 1), ('Redundant character escape', 1), ('Redundant local variable', 1), ('Duplicated code fragment', 1)]"
resource-watch_resource-watch,10,1184,89,76,0,"[('ESLint', 1184), ('Deprecated symbol used', 59), ('Mismatched JSDoc and function signature', 40), ('Unused local symbol', 21), ('Unused import', 9), ('Redundant local variable', 9), ('Unresolved JSX component', 8), ('Duplicate declaration', 6), ('Result of method call returning a promise is ignor', 5), ('Syntax errors and unresolved references in JSDoc', 4), ('Unused assignment', 4), ('Pointless statement or boolean expression', 3), ('Destructuring properties with the same key', 2), (""Redundant 'await' expression"", 2), ('Exception used for local control-flow', 1), ('Suspicious variable/parameter name combination', 1), ('Duplicated code fragment', 1)]"
rightoneducation_righton-app,0,0,0,0,0,[]
rubyforgood_human-essentials,80,0,71,9,0,"[('Equality operator may cause type coercion', 31), ('Void function return value used', 21), ('Unused local symbol', 9), ('Deprecated symbol used', 7), ('Unnecessary semicolon', 4), ('Syntax errors and unresolved references in JSDoc', 3), ('Result of method call returning a promise is ignor', 2), ('Comma expression', 1), ('Unused assignment', 1), ('Unused import', 1)]"
sahana_eden,142,2,17211,872,0,"[('Equality operator may cause type coercion', 6788), ('Unused local symbol', 2959), ('Duplicate declaration', 1761), ('Syntax errors and unresolved references in JSDoc', 1356), ('Mismatched JSDoc and function signature', 932), (""Potentially invalid reference to 'this' from closu"", 673), ('Implicitly declared global JavaScript variable', 425), ('Unused assignment', 409), ('JQuery selector can be optimized', 337), ('Deprecated symbol used', 323), ('Identifiers with non-ASCII symbols', 299), ('Comma expression', 271), ('Assignment used as condition', 176), ('Unnecessary semicolon', 164), ('Consecutive commas in array literal', 163), ('Potentially invalid constructor usage', 106), ('Expression statement which is not assignment or ca', 92), ('Duplicate character in character class', 83), ('Redundant character escape', 81), ('Suspicious variable/parameter name combination', 79), ('Unreachable code', 64), ('Primitive type object wrapper used', 63), ('Bitwise operator usage', 50), (""'with' statement"", 45), ('Unnecessary non-capturing group', 43), (""Unnecessary 'return' statement"", 39), (""Fallthrough in 'switch' statement"", 38), ('Single character alternation', 38), ('Unnecessary label', 32), (""Unnecessary 'continue' statement"", 30), ('Comparison of expressions having incompatible type', 30), (""Suspicious '=+' assignment"", 24), ('Variable is assigned to itself', 24), ('Referencing mutable variable from closure', 21), ('Pointless statement or boolean expression', 20), ('Void function return value used', 19), ('Mismatched query and update of collection', 17), ('Undefined property assignment', 17), ('Incorrect usage of JSDoc tags', 15), (""Redundant 'if' statement"", 14), (""Loop statement that doesn't loop"", 13), ('Redundant local variable', 13), ('Duplicated code fragment', 13), (""Object is 'null' or 'undefined'"", 11), (""'this' expression which references the global obje"", 9), ('Unresolved Ext JS xtype', 9), (""Unnecessary label on 'break' statement"", 6), ('Exception used for local control-flow', 5), ('Inaccessible @private and @protected members refer', 5), (""Unreachable 'case' branch of a 'switch' statement"", 5), (""'typeof' comparison with non-standard value"", 3), ('Suspicious back reference', 3), ('Redundant conditional expression', 3), ('Hardcoded passwords', 2), (""'return' inside 'finally' block"", 2), ('Result of method call returning a promise is ignor', 2), ('Unused import', 1), (""Variable is declared and being used in different '"", 1), ('Regular expression can be simplified', 1)]"
scratchfoundation_scratch-blocks,3,146,1427,17,0,"[('Equality operator may cause type coercion', 536), ('Syntax errors and unresolved references in JSDoc', 239), ('Inaccessible @private and @protected members refer', 218), ('Duplicate declaration', 203), ('ESLint', 143), ('Assignment used as condition', 125), ('Mismatched JSDoc and function signature', 25), ('Incorrect usage of JSDoc tags', 24), ('Unused assignment', 20), ('Deprecated symbol used', 13), ('Suspicious variable/parameter name combination', 10), ('Unused local symbol', 5), (""Object is 'null' or 'undefined'"", 4), (""Potentially invalid reference to 'this' from closu"", 4), ('Referencing mutable variable from closure', 4), (""Unnecessary 'return' statement"", 4), ('Comparison of expressions having incompatible type', 4), ('Attempt to assign to const or readonly variable', 3), ('Webpack config compliance with JSON Schema', 2), ('Redundant local variable', 2), (""'this' expression which references the global obje"", 1), ('Pointless statement or boolean expression', 1), ('Suspicious back reference', 1), ('Unnecessary semicolon', 1), (""Redundant 'if' statement"", 1)]"
scratchfoundation_scratch-gui,576,394,102,77,0,"[('ESLint', 394), ('Deprecated symbol used', 55), ('Unused assignment', 37), ('Syntax errors and unresolved references in JSDoc', 27), ('Mismatched JSDoc and function signature', 12), ('Result of method call returning a promise is ignor', 12), ('Import can be shortened', 7), ('Unused local symbol', 7), ('Pointless statement or boolean expression', 5), ('Expression statement which is not assignment or ca', 5), ('Void function return value used', 4), ('Comparison of expressions having incompatible type', 3), ('Missing await for an async function call', 2), ('Equality operator may cause type coercion', 1), ('Incorrect usage of JSDoc tags', 1), (""Unnecessary 'return' statement"", 1), (""Redundant 'if' statement"", 1), ('Redundant local variable', 1), ('Duplicated code fragment', 1)]"
scratchfoundation_scratch-vm,593,239,240,105,0,"[('ESLint', 239), ('Syntax errors and unresolved references in JSDoc', 109), ('Result of method call returning a promise is ignor', 39), ('Comparison of expressions having incompatible type', 34), ('Mismatched JSDoc and function signature', 32), ('Unused local symbol', 31), ('Deprecated symbol used', 28), ('Incorrect usage of JSDoc tags', 26), ('Inaccessible @private and @protected members refer', 18), ('Unused assignment', 9), (""Unnecessary 'return' statement"", 6), ('Void function return value used', 5), ('Duplicated code fragment', 5), ('Missing await for an async function call', 4), ('Primitive type object wrapper used', 2), ('Redundant local variable', 2), ('Undefined property assignment', 2), ('Bitwise operator usage', 1), ('Mismatched query and update of collection', 1)]"
scratchfoundation_scratch-www,575,467,63,42,0,"[('ESLint', 465), ('Unused assignment', 17), ('Syntax errors and unresolved references in JSDoc', 16), ('Unresolved JSX component', 15), ('Deprecated symbol used', 14), ('Expression statement which is not assignment or ca', 13), ('Pointless statement or boolean expression', 5), ('Duplicate declaration', 4), (""Unnecessary 'return' statement"", 4), ('Unnecessary semicolon', 4), ('Unused local symbol', 4), ('Duplicated code fragment', 3), ('Attempt to assign to const or readonly variable', 2), (""Loop statement that doesn't loop"", 2), ('Mismatched JSDoc and function signature', 2), ('Comma expression', 1), ('Equality operator may cause type coercion', 1), ('Exception used for local control-flow', 1), ('Void function return value used', 1), ('Webpack config compliance with JSON Schema', 1)]"
somleng_somleng-scfm,0,0,0,0,0,[]
sozialhelden_accessibility-cloud,983,448,505,30,0,"[('ESLint', 389), ('Identifiers with non-ASCII symbols', 348), ('TSLint', 58), ('Equality operator may cause type coercion', 42), ('Unused import', 28), ('Deprecated symbol used', 27), ('Unused local symbol', 26), ('Syntax errors and unresolved references in JSDoc', 17), ('Duplicate declaration', 14), ('Import can be shortened', 7), ('JQuery selector can be optimized', 4), ('Exception used for local control-flow', 3), ('Single character alternation', 3), ('Void function return value used', 3), ('Comparison of expressions having incompatible type', 3), ('Comma expression', 2), ('Mismatched JSDoc and function signature', 2), ('Unnecessary semicolon', 2), ('Unused assignment', 2), ('Hardcoded passwords', 1), (""Object is 'null' or 'undefined'"", 1), (""Unnecessary 'return' statement"", 1), ('Redundant local variable', 1)]"
sozialhelden_wheelmap-frontend,687,577,74,31,0,"[('ESLint', 577), ('Unused local symbol', 56), ('Deprecated symbol used', 11), ('Mismatched JSDoc and function signature', 9), ('Redundant type arguments', 8), ('Result of method call returning a promise is ignor', 7), ('Unused assignment', 6), ('Redundant local variable', 5), ('Missing await for an async function call', 3), ('Exception used for local control-flow', 1), ('Unnecessary non-capturing group', 1), ('Unused import', 1), ('Field can be readonly', 1), ('Unresolved JSX component', 1)]"
sugarlabs_musicblocks,36,340,1682,463,0,"[('Equality operator may cause type coercion', 502), ('ESLint', 337), ('Unused local symbol', 322), ('Mismatched JSDoc and function signature', 216), ('Deprecated symbol used', 205), ('Implicitly declared global JavaScript variable', 180), ('Identifiers with non-ASCII symbols', 178), ('Unused assignment', 96), ('Void function return value used', 60), ('Comma expression', 43), ('Syntax errors and unresolved references in JSDoc', 41), ('Result of method call returning a promise is ignor', 35), ('Duplicate declaration', 34), ('Suspicious variable/parameter name combination', 30), (""Potentially invalid reference to 'this' from closu"", 24), (""Unnecessary 'return' statement"", 22), ('Pointless arithmetic expression', 21), ('Primitive type object wrapper used', 19), ('Unnecessary semicolon', 19), ('Comparison of expressions having incompatible type', 15), ('Pointless statement or boolean expression', 12), ('Expression statement which is not assignment or ca', 12), ('Redundant nesting in template literal', 10), ('Bitwise operator usage', 9), ('Mismatched query and update of collection', 8), (""Object is 'null' or 'undefined'"", 8), ('Incorrect usage of JSDoc tags', 7), (""Unnecessary 'continue' statement"", 7), ('Missing await for an async function call', 6), ('Redundant character escape', 5), ('Duplicated code fragment', 5), ('Exception used for local control-flow', 4), ('Potentially invalid constructor usage', 4), ('JQuery selector can be optimized', 3), (""Suspicious '=+' assignment"", 3), ('Redundant local variable', 3), ('Attempt to assign to const or readonly variable', 2), (""Loop statement that doesn't loop"", 2), ('Single character alternation', 2), ('Variable is assigned to itself', 2), ('Hardcoded passwords', 1), (""'this' expression which references the global obje"", 1), ('Assignment used as condition', 1), (""Fallthrough in 'switch' statement"", 1), ('Inaccessible @private and @protected members refer', 1), ('Referencing mutable variable from closure', 1), (""Redundant 'if' statement"", 1), ('Redundant conditional expression', 1)]"
sugarlabs_sugar,23,1,99,1211,0,"[('Unused local symbols', 774), ('Method is not declared static', 157), ('Redundant parentheses', 65), ('An instance attribute is defined outside `__init__', 49), ('Single quoted docstring', 44), ('Incorrect type', 42), ('Unbound local variables', 33), ('PEP 8 naming convention violation', 31), ('Unclear exception clauses', 28), ('Shadowing names from outer scopes', 21), ('Accessing a protected member of a class or a modul', 16), ('Deprecated function, class, or module', 10), ('Dictionary creation can be rewritten by dictionary', 10), ('Too complex chained comparisons', 7), ('Redeclared names without usages', 5), ('model.py                                        Unresolved references', 4), ('__init__.py                                     Unresolved references', 4), ('modalalert.py                                   Unresolved references', 4), ('gesturehandler.py                               Unresolved references', 4), ('genderpicker.py                                 Unresolved references', 3), ('Global variable is not defined at the module level', 3), ('alerts.py                                       Unresolved references', 2), ('Improper first parameter', 2), ('Incorrect call arguments', 2), (""Missed call to '__init__' of the super class"", 2), ('Redundant boolean variable check', 2), ('Shadowing built-in names', 2), ('Duplicated code fragment', 2), ('Errors in string formatting operations', 1), ('Function call can be replaced with set literal', 1), ('Incorrect property definition', 1), ('The default argument is mutable', 1), ('Unreachable code', 1), ('Non-optimal list declaration', 1)]"
sugarlabs_turtleart-activity,30,0,271,2745,0,"[('Single quoted docstring', 1148), ('PEP 8 naming convention violation', 412), ('Unused local symbols', 361), ('Redundant parentheses', 201), ('Incorrect type', 155), ('Unsatisfied package requirements', 152), ('An instance attribute is defined outside `__init__', 117), ('Shadowing names from outer scopes', 90), ('Method is not declared static', 78), ('Unclear exception clauses', 75), ('Accessing a protected member of a class or a modul', 69), ('Unbound local variables', 49), ('Incorrect call arguments', 29), ('Shadowing built-in names', 17), ('The default argument is mutable', 12), ('Duplicated code fragment', 10), ('Dictionary creation can be rewritten by dictionary', 8), (""Missed call to '__init__' of the super class"", 7), ('Deprecated function, class, or module', 6), ('Redundant boolean variable check', 6), ('buddy.py                                            Unresolved references', 4), ('connection_watcher.py                               Unresolved references', 4), ('neighborhood.py                                     Unresolved references', 4), ('presenceservice.py                                  Unresolved references', 4), ('test.py                                             Unresolved references', 4), ('Method signature does not match signature of overr', 4), ('Improper first parameter', 3), ('Non-optimal list declaration', 3), ('Dictionary contains duplicate keys', 2), ('Statement has no effect', 2), ('Unreachable code', 2), (""Assigning function calls that don't return anythin"", 2), ('Global variable is not defined at the module level', 2), ('Function call can be replaced with set literal', 1), ('Incorrect property definition', 1), ('Redeclared names without usages', 1), ('Too complex chained comparisons', 1)]"
